url,name
https://static.e-publishing.af.mil/production/1/saf_ds/publication/afpd34-12/afpd34-12.pdf,AIR FORCE PROTOCOL
https://static.e-publishing.af.mil/production/1/saf_pa/publication/afmd28/afmd28.pdf,AIR FORCE PUBLIC AFFAIRS AGENCY (AFPAA)
https://static.e-publishing.af.mil/production/1/saf_fm/publication/afi65-118/afi65-118.pdf,AIR FORCE PURCHASES USING MILITARY INTERDEPARTMENTAL PURCHASE REQUESTS (MIPRS)
https://static.e-publishing.af.mil/production/1/af_sg/publication/afttp3-42.34/afttp3-42.34.pdf,AIR FORCE RADIATION ASSESSMENT TEAM (AFRAT)
https://static.e-publishing.af.mil/production/1/af_re/publication/afmd11/afmd11.pdf,AIR FORCE RESERVE COMMAND (AFRC)
https://static.e-publishing.af.mil/production/1/saf_mr/publication/afmd43/afmd43.pdf,AIR FORCE REVIEW BOARDS AGENCY
https://static.e-publishing.af.mil/production/1/af_se/publication/afmd44/afmd44.pdf,AIR FORCE SAFETY CENTER
https://static.e-publishing.af.mil/production/1/af_a3/publication/afi10-204/afi10-204.pdf,AIR FORCE SERVICE EXERCISE PROGRAM AND SUPPORT TO JOINT AND NATIONAL EXERCISE PROGRAM
https://static.e-publishing.af.mil/production/1/af_a3/publication/afi10-204/afi10-204.pdf,AIR FORCE SERVICE EXERCISE PROGRAM AND SUPPORT TO JOINT AND NATIONAL EXERCISE PROGRAM
https://static.e-publishing.af.mil/production/1/af_a3/publication/afmd5/afmd5.pdf,AIR FORCE SPACE COMMAND (AFSPC)
https://static.e-publishing.af.mil/production/1/saf_aa/publication/dodm5205.07v3_afman16-703v3/dodm5205.07v3_afman16-703v3.pdf,Air Force Special Access Program (SAP) Security Manual: Physical Security
